IMG_ID,GUESS
6f379186-57dc-11ea-94cb-001a7dda7113,228820
6f4801c6-57dc-11ea-8158-001a7dda7113,333
6f5b693a-57dc-11ea-ba87-001a7dda7113,4322
6f6a66d0-57dc-11ea-95cd-001a7dda7113,0222
6f83497a-57dc-11ea-910f-001a7dda7113,4748533
6f9a7edc-57dc-11ea-9082-001a7dda7113,58755
6faa528a-57dc-11ea-8e61-001a7dda7113,352
6fbd315a-57dc-11ea-ba7e-001a7dda7113,02055
6fda4302-57dc-11ea-bb84-001a7dda7113,27505
6fec3814-57dc-11ea-b181-001a7dda7113,4552
70090eee-57dc-11ea-9e3b-001a7dda7113,226019
70265aba-57dc-11ea-bdff-001a7dda7113,7026
704247d8-57dc-11ea-974d-001a7dda7113,632272
70527d3a-57dc-11ea-8f33-001a7dda7113,083
7065d0f4-57dc-11ea-b914-001a7dda7113,220
7077c678-57dc-11ea-9d1c-001a7dda7113,6457
708d3ba4-57dc-11ea-a8ce-001a7dda7113,575527
709de800-57dc-11ea-9a26-001a7dda7113,827364
70be17f0-57dc-11ea-b00f-001a7dda7113,081262
70cf101c-57dc-11ea-b372-001a7dda7113,0882
70dcaf18-57dc-11ea-8678-001a7dda7113,273
70f861fa-57dc-11ea-981c-001a7dda7113,224506
710b696e-57dc-11ea-8a7e-001a7dda7113,772524
711bb1fa-57dc-11ea-b837-001a7dda7113,534
712b9964-57dc-11ea-be81-001a7dda7113,002
713abe12-57dc-11ea-baea-001a7dda7113,72
71524176-57dc-11ea-ba00-001a7dda7113,8502
71740a3a-57dc-11ea-b4ca-001a7dda7113,5730950
71851588-57dc-11ea-a7b7-001a7dda7113,00
719ab1a6-57dc-11ea-a2e0-001a7dda7113,8183
71acf4a4-57dc-11ea-9126-001a7dda7113,3827
71c08302-57dc-11ea-95de-001a7dda7113,48223
71da75ba-57dc-11ea-ac06-001a7dda7113,6235268
71f7d4ac-57dc-11ea-8120-001a7dda7113,68
72138794-57dc-11ea-8382-001a7dda7113,2288
